,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
638,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,gs1datot,294.830057680785,27.990324558806705,133.08620533477472,456.57391002679526,273,Total amount of donations,Average total amount of donations,QC,,*
639,Fréquence de la fréquentation religieuse,Pas du tout,2018,gs1datot,162.09119519361548,7.074045616934121,139.61745418696972,184.56493620026126,747,Total amount of donations,Average total amount of donations,QC,,
640,Statut d'immigration,Né.e au Canada,2018,gs1datot,927.3494422235277,9.558125195699331,753.6236819826843,1101.0752024643707,755,Total amount of donations,Average total amount of donations,AB,,
641,Statut d'immigration,Naturalisé.e,2018,gs1datot,1094.9815325302325,27.43691647200201,506.15118243514786,1683.8118826253174,164,Total amount of donations,Average total amount of donations,AB,,*
642,Statut d'immigration,Non canadien.ne,2018,gs1datot,324.5323998265806,36.87842803486549,89.95911310603529,559.105686547126,13,Total amount of donations,Average total amount of donations,AB,,...
643,Statut d'immigration,Unknown,2018,gs1datot,578.220505367476,21.752058256683423,331.7063072948907,824.7347034400614,81,Total amount of donations,Average total amount of donations,AB,,*
644,Statut d'immigration,Né.e au Canada,2018,gs1datot,453.5608442863282,5.181447786960729,407.4996947618756,499.62199381078085,2782,Total amount of donations,Average total amount of donations,AT,,
645,Statut d'immigration,Naturalisé.e,2018,gs1datot,489.9971488929869,19.049612324354502,307.0490984296913,672.9451993562826,90,Total amount of donations,Average total amount of donations,AT,,*
646,Statut d'immigration,Non canadien.ne,2018,gs1datot,741.9579519957625,51.025778077949674,-0.06445623124466238,1483.9803602227698,22,Total amount of donations,Average total amount of donations,AT,,...
647,Statut d'immigration,Unknown,2018,gs1datot,714.7324582527733,15.916125543040035,491.7714331985736,937.693483306973,318,Total amount of donations,Average total amount of donations,AT,,
648,Statut d'immigration,Né.e au Canada,2018,gs1datot,634.7820315007425,8.63160646863542,527.3919065459536,742.1721564555313,1002,Total amount of donations,Average total amount of donations,BC,,
649,Statut d'immigration,Naturalisé.e,2018,gs1datot,735.1882397464168,11.710659265304892,566.444376669497,903.9321028233363,388,Total amount of donations,Average total amount of donations,BC,,
650,Statut d'immigration,Non canadien.ne,2018,gs1datot,296.1241422720267,32.611859436372264,106.84730583378746,485.40097871026586,35,Total amount of donations,Average total amount of donations,BC,,*
651,Statut d'immigration,Unknown,2018,gs1datot,519.4690856982737,19.663595482025077,319.2660171991078,719.6721541974396,107,Total amount of donations,Average total amount of donations,BC,,*
652,Statut d'immigration,Né.e au Canada,2018,gs1datot,613.0289635851515,5.52753088347632,546.6148680199926,679.4430591503103,2190,Total amount of donations,Average total amount of donations,ON,,
653,Statut d'immigration,Naturalisé.e,2018,gs1datot,592.9869076682485,7.344987511831062,507.6210402574679,678.352775079029,804,Total amount of donations,Average total amount of donations,ON,,
654,Statut d'immigration,Non canadien.ne,2018,gs1datot,433.29927356074603,27.307520371709828,201.3898917281441,665.2086553933477,75,Total amount of donations,Average total amount of donations,ON,,*
655,Statut d'immigration,Unknown,2018,gs1datot,804.4609478973928,28.696397754024616,352.0006878801357,1256.9212079146496,220,Total amount of donations,Average total amount of donations,ON,,*
656,Statut d'immigration,Né.e au Canada,2018,gs1datot,735.9454926612924,6.999917581632463,634.9768152717484,836.9141700508363,1261,Total amount of donations,Average total amount of donations,PR,,
657,Statut d'immigration,Naturalisé.e,2018,gs1datot,778.5873244066005,21.730370995415033,446.98118619018913,1110.1934626230118,161,Total amount of donations,Average total amount of donations,PR,,*
658,Statut d'immigration,Non canadien.ne,2018,gs1datot,1309.4670346579048,61.826619331287134,-277.318236876386,2896.252306192196,24,Total amount of donations,Average total amount of donations,PR,,...
659,Statut d'immigration,Unknown,2018,gs1datot,867.836475340721,18.75913934123409,548.7569774291993,1186.9159732522423,153,Total amount of donations,Average total amount of donations,PR,,*
660,Statut d'immigration,Né.e au Canada,2018,gs1datot,248.37555714302502,9.490168215419262,202.17674004216838,294.5743742438816,1221,Total amount of donations,Average total amount of donations,QC,,
661,Statut d'immigration,Naturalisé.e,2018,gs1datot,305.4780028168828,16.734775741272227,205.28256889309293,405.6734367406726,148,Total amount of donations,Average total amount of donations,QC,,*
662,Statut d'immigration,Non canadien.ne,2018,gs1datot,175.7743712570291,36.45738132622698,50.17452293233772,301.3742195817204,32,Total amount of donations,Average total amount of donations,QC,,...
663,Statut d'immigration,Unknown,2018,gs1datot,219.34713082534515,17.602110745864934,143.67346059626652,295.02080105442377,108,Total amount of donations,Average total amount of donations,QC,,*
664,Groupe d'âge,15 à 24 ans,2018,gs1datot,217.55047897984088,15.329606776949392,152.1863994630114,282.9145584966704,362,Total amount of donations,Average total amount of donations,CA (without QC),,
665,Groupe d'âge,25 à 34 ans,2018,gs1datot,531.9735563075664,13.154421587392214,394.8191097119435,669.1280029031892,1139,Total amount of donations,Average total amount of donations,CA (without QC),,
666,Groupe d'âge,35 à 44 ans,2018,gs1datot,682.2149573061513,7.610855021336732,580.4489402994435,783.9809743128587,1616,Total amount of donations,Average total amount of donations,CA (without QC),,
667,Groupe d'âge,45 à 54 ans,2018,gs1datot,662.7155413608557,7.4803418538608035,565.5534862648118,759.8775964568997,1750,Total amount of donations,Average total amount of donations,CA (without QC),,
668,Groupe d'âge,55 à 64 ans,2018,gs1datot,821.2652308258718,5.479747029811393,733.0604677364885,909.4699939152549,2347,Total amount of donations,Average total amount of donations,CA (without QC),,
669,Groupe d'âge,65 à 74 ans,2018,gs1datot,763.9181117077308,5.323588881841238,684.2105714433627,843.6256519720987,2139,Total amount of donations,Average total amount of donations,CA (without QC),,
670,Groupe d'âge,75 ans et plus,2018,gs1datot,906.0954243338648,7.393031317094718,774.8015167063808,1037.389331961349,1292,Total amount of donations,Average total amount of donations,CA (without QC),,
671,Genre,Hommes,2018,gs1datot,671.6071911874732,4.41126947472458,613.5405082867844,729.6738740881623,4476,Total amount of donations,Average total amount of donations,CA (without QC),,
672,Genre,Femmes,2018,gs1datot,659.6842220257789,4.428451549178641,602.4262337201083,716.9422103314496,6169,Total amount of donations,Average total amount of donations,CA (without QC),,
673,Éducation,Sans diplôme d'études secondaires,2018,gs1datot,394.11583303105937,12.664736542943384,296.2867161193481,491.94494994277045,798,Total amount of donations,Average total amount of donations,CA (without QC),,
674,Éducation,Diplôme d'études secondaires,2018,gs1datot,424.3889086396194,6.930478307272173,366.74209267944883,482.03572459979006,2155,Total amount of donations,Average total amount of donations,CA (without QC),,
675,Éducation,Diplôme post-secondaire,2018,gs1datot,624.1720255895301,6.326889363096418,546.7717278151828,701.5723233638776,3383,Total amount of donations,Average total amount of donations,CA (without QC),,
676,Éducation,Diplôme universtaire,2018,gs1datot,935.0459342780788,4.561566605928233,851.4480939835269,1018.6437745726307,3321,Total amount of donations,Average total amount of donations,CA (without QC),,
677,État civil (original),Marié.e,2018,gs1datot,773.7848534588898,3.9889999993750354,713.2880606347886,834.2816462829909,5896,Total amount of donations,Average total amount of donations,CA (without QC),,
678,État civil (original),Union de fait,2018,gs1datot,331.3942068094512,11.888268516918295,254.1774407278833,408.610972891019,762,Total amount of donations,Average total amount of donations,CA (without QC),,
679,État civil (original),Veuf.ve,2018,gs1datot,1095.9644570075432,9.322663625032666,895.7089004556168,1296.2200135594694,1008,Total amount of donations,Average total amount of donations,CA (without QC),,
680,État civil (original),Séparé.e,2018,gs1datot,579.0635762398183,16.343864016098205,393.5699123959671,764.5572400836697,329,Total amount of donations,Average total amount of donations,CA (without QC),,
681,État civil (original),divorcé.e,2018,gs1datot,646.8004131272527,8.773063383630701,535.5838047859739,758.0170214685312,883,Total amount of donations,Average total amount of donations,CA (without QC),,
682,État civil (original),"Célibataire, jamais marié.e",2018,gs1datot,423.0580164695468,8.585031588010509,351.8727824139017,494.24325052519197,1767,Total amount of donations,Average total amount of donations,CA (without QC),,
683,Situation d'activité,Employé.e,2018,gs1datot,667.4146420778728,4.381698097380198,610.0972697572098,724.7320143985361,5670,Total amount of donations,Average total amount of donations,CA (without QC),,
684,Situation d'activité,Au chômage,2018,gs1datot,358.6510716707289,20.938850161631244,211.46285175808038,505.83929158337753,186,Total amount of donations,Average total amount of donations,CA (without QC),,*
685,Situation d'activité,Pas dans la population active,2018,gs1datot,684.4027422187287,4.573010998102623,623.0601565848099,745.7453278526477,3836,Total amount of donations,Average total amount of donations,CA (without QC),,
686,Situation d'activité,Unable to determine,2018,gs1datot,696.0885698677548,13.508926065071131,511.7851396571077,880.3920000784019,953,Total amount of donations,Average total amount of donations,CA (without QC),,
687,Catégorie de revenu personnel,Moins de 25 000 $,2018,gs1datot,445.50435106885993,5.051090743955623,401.39961659871085,489.6090855390091,2653,Total amount of donations,Average total amount of donations,CA (without QC),,
688,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,gs1datot,591.0720299953832,6.980656034928969,510.20253356666984,671.9415264240969,3120,Total amount of donations,Average total amount of donations,CA (without QC),,
689,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,gs1datot,670.6695104660267,6.144456619429669,589.9013602515727,751.4376606804808,2243,Total amount of donations,Average total amount of donations,CA (without QC),,
690,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,gs1datot,990.7807237168116,11.791601281763803,761.8002628300011,1219.7611846036227,1328,Total amount of donations,Average total amount of donations,CA (without QC),,
691,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,gs1datot,940.7823035471927,10.962795572498012,738.639378227708,1142.9252288666773,579,Total amount of donations,Average total amount of donations,CA (without QC),,
692,Catégorie de revenu personnel,125 000 $ et plus,2018,gs1datot,1546.58157553935,8.858418289470931,1278.061286060985,1815.1018650177152,722,Total amount of donations,Average total amount of donations,CA (without QC),,
693,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,gs1datot,1600.9751101782665,5.3187350417820305,1434.0809935304678,1767.8692268260654,1994,Total amount of donations,Average total amount of donations,CA (without QC),,
694,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,gs1datot,804.0874091474917,8.845508522160127,664.6837549779752,943.4910633170082,950,Total amount of donations,Average total amount of donations,CA (without QC),,
695,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,gs1datot,575.7584898211612,10.008633389997687,462.81447457442687,688.7025050678957,923,Total amount of donations,Average total amount of donations,CA (without QC),,
696,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,gs1datot,399.701226536917,9.565616313604623,324.7641875145626,474.6382655592714,1366,Total amount of donations,Average total amount of donations,CA (without QC),,
697,Fréquence de la fréquentation religieuse,Pas du tout,2018,gs1datot,345.5853209733626,4.2128913880587024,317.0499422449418,374.1206997017835,4530,Total amount of donations,Average total amount of donations,CA (without QC),,
698,Statut d'immigration,Né.e au Canada,2018,gs1datot,658.3696772050084,3.6090047231389706,611.7997711714394,704.9395832385776,7990,Total amount of donations,Average total amount of donations,CA (without QC),,
699,Statut d'immigration,Naturalisé.e,2018,gs1datot,691.6514634215765,6.991349353290821,596.8758955515747,786.4270312915785,1607,Total amount of donations,Average total amount of donations,CA (without QC),,
700,Statut d'immigration,Non canadien.ne,2018,gs1datot,469.2834781989968,20.21747394511008,283.32745597749835,655.2395004204952,169,Total amount of donations,Average total amount of donations,CA (without QC),,*
701,Statut d'immigration,Unknown,2018,gs1datot,715.7869947563357,14.20890822973542,516.4478440049118,915.12614550776,879,Total amount of donations,Average total amount of donations,CA (without QC),,
702,État civil,Marié.e/union de fait,2018,gs1datot,615.2516429950534,3.6694837173823074,571.0024007333689,659.5008852567382,7565,Total amount of donations,Average total amount of donations,CA,,
703,État civil,Veuf.ve,2018,gs1datot,875.6165113327651,8.474299738798832,730.1825430089741,1021.0504796565558,1143,Total amount of donations,Average total amount of donations,CA,,
704,État civil,Séparé.e/divorcé.e,2018,gs1datot,534.9366082800597,7.507910364609662,456.2194350811547,613.6537814789646,1406,Total amount of donations,Average total amount of donations,CA,,
705,État civil,"Célibataire, jamais marié.e",2018,gs1datot,371.0121556305616,7.923351425687988,313.39588439416616,428.6284268669571,2040,Total amount of donations,Average total amount of donations,CA,,
706,État civil,Marié.e/union de fait,2018,gs1datot,721.1789821664281,3.8224844532879847,667.1487442345359,775.2092200983202,6658,Total amount of donations,Average total amount of donations,CA (without QC),,
707,État civil,Veuf.ve,2018,gs1datot,1095.9644570075432,9.322663625032666,895.7089004556168,1296.2200135594694,1008,Total amount of donations,Average total amount of donations,CA (without QC),,
708,État civil,Séparé.e/divorcé.e,2018,gs1datot,624.6711152689708,8.107168532637429,525.4123846294142,723.9298459085276,1212,Total amount of donations,Average total amount of donations,CA (without QC),,
709,État civil,"Célibataire, jamais marié.e",2018,gs1datot,423.0580164695468,8.585031588010509,351.8727824139017,494.24325052519197,1767,Total amount of donations,Average total amount of donations,CA (without QC),,
710,État civil,Marié.e/union de fait,2018,gs1datot,966.5525621272864,11.814356853442627,742.7404158265791,1190.364708427994,664,Total amount of donations,Average total amount of donations,AB,,
711,État civil,Veuf.ve,2018,gs1datot,1896.4685155289008,28.39739170157721,840.9346295785768,2952.0024014792257,66,Total amount of donations,Average total amount of donations,AB,,*
712,État civil,Séparé.e/divorcé.e,2018,gs1datot,981.5886940413907,20.61367703335257,585.0065960206473,1378.1707920621338,118,Total amount of donations,Average total amount of donations,AB,,*
713,État civil,"Célibataire, jamais marié.e",2018,gs1datot,598.6255885210777,18.806928050359872,377.9667991531834,819.2843778889717,165,Total amount of donations,Average total amount of donations,AB,,*
714,État civil,Marié.e/union de fait,2018,gs1datot,520.0698806196591,5.9990798920645965,458.92016532011587,581.2195959192022,2028,Total amount of donations,Average total amount of donations,AT,,
715,État civil,Veuf.ve,2018,gs1datot,754.6638332553978,14.331991516016453,542.6773497774042,966.6503167333913,349,Total amount of donations,Average total amount of donations,AT,,
716,État civil,Séparé.e/divorcé.e,2018,gs1datot,532.0912773872972,13.776520926595236,388.41873174396653,675.7638230306279,336,Total amount of donations,Average total amount of donations,AT,,
717,État civil,"Célibataire, jamais marié.e",2018,gs1datot,258.5946000870124,14.000370678105323,187.635666969158,329.5535332048668,499,Total amount of donations,Average total amount of donations,AT,,
718,État civil,Marié.e/union de fait,2018,gs1datot,701.1543206845756,7.659215172026354,595.8985353258568,806.4101060432945,938,Total amount of donations,Average total amount of donations,BC,,
719,État civil,Veuf.ve,2018,gs1datot,1338.4462346914156,26.13881129875575,652.7451210240913,2024.14734835874,138,Total amount of donations,Average total amount of donations,BC,,*
720,État civil,Séparé.e/divorcé.e,2018,gs1datot,645.112899744982,20.250938490608835,389.060428471901,901.1653710180631,192,Total amount of donations,Average total amount of donations,BC,,*
721,État civil,"Célibataire, jamais marié.e",2018,gs1datot,295.9642718853911,14.292791030295446,213.05474778171524,378.8737959890668,264,Total amount of donations,Average total amount of donations,BC,,
722,État civil,Marié.e/union de fait,2018,gs1datot,674.3726683033741,5.91698447425363,596.1651542902476,752.5801823165006,2071,Total amount of donations,Average total amount of donations,ON,,
723,État civil,Veuf.ve,2018,gs1datot,855.3889483964866,10.64901716844315,676.85481775877,1033.9230790342033,285,Total amount of donations,Average total amount of donations,ON,,
724,État civil,Séparé.e/divorcé.e,2018,gs1datot,564.109193084506,12.296061236607981,428.1597960593914,700.0585901096208,388,Total amount of donations,Average total amount of donations,ON,,
725,État civil,"Célibataire, jamais marié.e",2018,gs1datot,411.9073964686164,13.637730648566027,301.80676997689585,522.0080229603368,545,Total amount of donations,Average total amount of donations,ON,,
726,État civil,Marié.e/union de fait,2018,gs1datot,806.8890070983792,8.059879674578353,679.4241545021191,934.3538596946395,957,Total amount of donations,Average total amount of donations,PR,,
727,État civil,Veuf.ve,2018,gs1datot,1410.8856793853124,17.651797673635745,922.7631452747031,1899.0082134959216,170,Total amount of donations,Average total amount of donations,PR,,*
728,État civil,Séparé.e/divorcé.e,2018,gs1datot,562.3741789909812,18.008164643535387,363.88222098607537,760.8661369958871,178,Total amount of donations,Average total amount of donations,PR,,*
729,État civil,"Célibataire, jamais marié.e",2018,gs1datot,591.6360572243484,17.216367536916326,391.99757903402036,791.2745354146764,294,Total amount of donations,Average total amount of donations,PR,,*
730,État civil,Marié.e/union de fait,2018,gs1datot,267.4575857694217,10.031799701980988,214.87016588076,320.04500565808337,907,Total amount of donations,Average total amount of donations,QC,,
731,État civil,Veuf.ve,2018,gs1datot,321.3357896780688,13.501046443300199,236.3053115231419,406.3662678329957,135,Total amount of donations,Average total amount of donations,QC,,
732,État civil,Séparé.e/divorcé.e,2018,gs1datot,234.34252710130326,13.831415915110936,170.81443087127892,297.87062333132764,194,Total amount of donations,Average total amount of donations,QC,,
733,État civil,"Célibataire, jamais marié.e",2018,gs1datot,184.45066882023568,22.434717652833648,103.34542512868386,265.5559125117875,273,Total amount of donations,Average total amount of donations,QC,,*
734,État civil,Marié.e/union de fait,2018,gs1datot,405.8504983155955,9.68145214001936,328.8391588043036,482.8618378268874,589,Total amount of donations,Average total amount of donations,10,NL,
735,État civil,Veuf.ve,2018,gs1datot,633.4164967276578,21.654755731958815,364.5784383215247,902.2545551337907,82,Total amount of donations,Average total amount of donations,10,NL,*
736,État civil,Séparé.e/divorcé.e,2018,gs1datot,400.7067441015805,28.211662492060896,179.14058841792485,622.2728997852362,73,Total amount of donations,Average total amount of donations,10,NL,*
737,État civil,"Célibataire, jamais marié.e",2018,gs1datot,292.7061342331563,27.84339822143585,132.97037370588407,452.44189476042857,153,Total amount of donations,Average total amount of donations,10,NL,*
738,État civil,Marié.e/union de fait,2018,gs1datot,570.5998055379347,11.923004975977635,437.2582750787461,703.9413359971236,356,Total amount of donations,Average total amount of donations,11,PE,
739,État civil,Veuf.ve,2018,gs1datot,642.2426622592081,17.329165675596244,424.1078924452207,860.3774320731957,69,Total amount of donations,Average total amount of donations,11,PE,*
740,État civil,Séparé.e/divorcé.e,2018,gs1datot,640.8283232180216,45.796882150259115,65.61928475281604,1216.0373616832273,66,Total amount of donations,Average total amount of donations,11,PE,...
741,État civil,"Célibataire, jamais marié.e",2018,gs1datot,249.46281996865932,17.949668381089406,161.70004477964463,337.22559515767387,107,Total amount of donations,Average total amount of donations,11,PE,*
742,État civil,Marié.e/union de fait,2018,gs1datot,526.1609657913814,9.687537197290274,426.2576045866432,626.0643269961196,546,Total amount of donations,Average total amount of donations,12,NS,
743,État civil,Veuf.ve,2018,gs1datot,766.3688091804614,30.54960473749216,307.49686282442764,1225.2407555364955,97,Total amount of donations,Average total amount of donations,12,NS,*
744,État civil,Séparé.e/divorcé.e,2018,gs1datot,598.2282560111049,24.30641367306327,313.23413709533463,883.2223749268754,113,Total amount of donations,Average total amount of donations,12,NS,*
745,État civil,"Célibataire, jamais marié.e",2018,gs1datot,232.3545389594783,26.43824436975248,111.95304820971478,352.7560297092418,124,Total amount of donations,Average total amount of donations,12,NS,*
746,État civil,Marié.e/union de fait,2018,gs1datot,587.1358091947361,12.479964473221694,443.52074102555883,730.7508773639132,537,Total amount of donations,Average total amount of donations,13,NB,
747,État civil,Veuf.ve,2018,gs1datot,863.0731764738415,21.708685098494488,495.8507218180668,1230.2956311296166,101,Total amount of donations,Average total amount of donations,13,NB,*
748,État civil,Séparé.e/divorcé.e,2018,gs1datot,491.56174962588034,21.794101138443995,281.5879368669788,701.535562384782,84,Total amount of donations,Average total amount of donations,13,NB,*
749,État civil,"Célibataire, jamais marié.e",2018,gs1datot,273.42424223259263,23.891043275294308,145.3917429906509,401.4567414745344,115,Total amount of donations,Average total amount of donations,13,NB,*
750,État civil,Marié.e/union de fait,2018,gs1datot,267.4575857694217,10.031799701980988,214.87016588076,320.04500565808337,907,Total amount of donations,Average total amount of donations,24,QC,
751,État civil,Veuf.ve,2018,gs1datot,321.3357896780688,13.501046443300199,236.3053115231419,406.3662678329957,135,Total amount of donations,Average total amount of donations,24,QC,
752,État civil,Séparé.e/divorcé.e,2018,gs1datot,234.34252710130326,13.831415915110936,170.81443087127892,297.87062333132764,194,Total amount of donations,Average total amount of donations,24,QC,
753,État civil,"Célibataire, jamais marié.e",2018,gs1datot,184.45066882023568,22.434717652833648,103.34542512868386,265.5559125117875,273,Total amount of donations,Average total amount of donations,24,QC,*
754,État civil,Marié.e/union de fait,2018,gs1datot,674.3726683033741,5.91698447425363,596.1651542902476,752.5801823165006,2071,Total amount of donations,Average total amount of donations,35,ON,
755,État civil,Veuf.ve,2018,gs1datot,855.3889483964866,10.64901716844315,676.85481775877,1033.9230790342033,285,Total amount of donations,Average total amount of donations,35,ON,
756,État civil,Séparé.e/divorcé.e,2018,gs1datot,564.109193084506,12.296061236607981,428.1597960593914,700.0585901096208,388,Total amount of donations,Average total amount of donations,35,ON,
757,État civil,"Célibataire, jamais marié.e",2018,gs1datot,411.9073964686164,13.637730648566027,301.80676997689585,522.0080229603368,545,Total amount of donations,Average total amount of donations,35,ON,
758,État civil,Marié.e/union de fait,2018,gs1datot,750.8701912115748,11.984270468032838,574.5002555359678,927.2401268871823,497,Total amount of donations,Average total amount of donations,46,MB,
759,État civil,Veuf.ve,2018,gs1datot,1740.9569350527142,24.363188471818198,909.6330772762242,2572.280792829204,84,Total amount of donations,Average total amount of donations,46,MB,*
760,État civil,Séparé.e/divorcé.e,2018,gs1datot,578.5962062735059,25.305789350345375,291.621538785883,865.5708737611287,106,Total amount of donations,Average total amount of donations,46,MB,*
761,État civil,"Célibataire, jamais marié.e",2018,gs1datot,601.5588664133882,22.523408211509928,336.00029033916314,867.1174424876134,163,Total amount of donations,Average total amount of donations,46,MB,*
762,État civil,Marié.e/union de fait,2018,gs1datot,865.0666438881991,10.764946601018636,682.5470317260667,1047.5862560503315,460,Total amount of donations,Average total amount of donations,47,SK,
763,État civil,Veuf.ve,2018,gs1datot,1085.3621883443948,20.815961141692274,642.5503253759232,1528.1740513128666,86,Total amount of donations,Average total amount of donations,47,SK,*
764,État civil,Séparé.e/divorcé.e,2018,gs1datot,529.7599345424143,20.827094881222123,313.51004400661367,746.0098250782147,72,Total amount of donations,Average total amount of donations,47,SK,*
765,État civil,"Célibataire, jamais marié.e",2018,gs1datot,578.9648831971848,25.83558406678416,285.7955104856836,872.1342559086861,131,Total amount of donations,Average total amount of donations,47,SK,*
766,État civil,Marié.e/union de fait,2018,gs1datot,966.5525621272864,11.814356853442627,742.7404158265791,1190.364708427994,664,Total amount of donations,Average total amount of donations,48,AB,
767,État civil,Veuf.ve,2018,gs1datot,1896.4685155289008,28.39739170157721,840.9346295785768,2952.0024014792257,66,Total amount of donations,Average total amount of donations,48,AB,*
768,État civil,Séparé.e/divorcé.e,2018,gs1datot,981.5886940413907,20.61367703335257,585.0065960206473,1378.1707920621338,118,Total amount of donations,Average total amount of donations,48,AB,*
769,État civil,"Célibataire, jamais marié.e",2018,gs1datot,598.6255885210777,18.806928050359872,377.9667991531834,819.2843778889717,165,Total amount of donations,Average total amount of donations,48,AB,*
770,État civil,Marié.e/union de fait,2018,gs1datot,701.1543206845756,7.659215172026354,595.8985353258568,806.4101060432945,938,Total amount of donations,Average total amount of donations,59,BC,
771,État civil,Veuf.ve,2018,gs1datot,1338.4462346914156,26.13881129875575,652.7451210240913,2024.14734835874,138,Total amount of donations,Average total amount of donations,59,BC,*
772,État civil,Séparé.e/divorcé.e,2018,gs1datot,645.112899744982,20.250938490608835,389.060428471901,901.1653710180631,192,Total amount of donations,Average total amount of donations,59,BC,*
773,État civil,"Célibataire, jamais marié.e",2018,gs1datot,295.9642718853911,14.292791030295446,213.05474778171524,378.8737959890668,264,Total amount of donations,Average total amount of donations,59,BC,
774,Catégorie de revenu familial,Moins de 25 000 $,2018,gs1datot,275.385551837059,8.903875864671035,227.32725907346367,323.44384460065424,1103,Total amount of donations,Average total amount of donations,CA,,
775,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,gs1datot,446.70661131474617,9.50248893065955,363.5095773741524,529.90364525534,2186,Total amount of donations,Average total amount of donations,CA,,
776,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,gs1datot,472.26747738574096,5.6374274321985185,420.0859130577986,524.4490417136834,2080,Total amount of donations,Average total amount of donations,CA,,
777,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,gs1datot,600.7126496268828,7.255040522039777,515.2936047938787,686.1316944598873,2132,Total amount of donations,Average total amount of donations,CA,,
778,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,gs1datot,481.2415528043119,6.411143172281972,420.77061748095434,541.7124881276693,1285,Total amount of donations,Average total amount of donations,CA,,
779,Catégorie de revenu familial,125 000 $ et plus,2018,gs1datot,812.1347197952828,5.402002890363471,726.1480794165183,898.1213601740473,3368,Total amount of donations,Average total amount of donations,CA,,
780,Catégorie de revenu familial,Moins de 25 000 $,2018,gs1datot,345.8400669108941,9.907541293333557,278.6833759748704,412.9967578469177,908,Total amount of donations,Average total amount of donations,CA (without QC),,
781,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,gs1datot,524.9033761688897,10.76676097697978,414.1358315164027,635.6709208213767,1881,Total amount of donations,Average total amount of donations,CA (without QC),,
782,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,gs1datot,552.8956943126725,6.09469318707563,486.850207358993,618.941181266352,1801,Total amount of donations,Average total amount of donations,CA (without QC),,
783,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,gs1datot,701.220438246822,7.7793121726145245,594.3041541523168,808.1367223413272,1901,Total amount of donations,Average total amount of donations,CA (without QC),,
784,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,gs1datot,574.1762928694623,6.664642596248852,499.17474739318965,649.1778383457348,1132,Total amount of donations,Average total amount of donations,CA (without QC),,
785,Catégorie de revenu familial,125 000 $ et plus,2018,gs1datot,902.6342360971632,5.625613999705025,803.1097777301012,1002.1586944642253,3022,Total amount of donations,Average total amount of donations,CA (without QC),,
786,Catégorie de revenu familial,Moins de 25 000 $,2018,gs1datot,720.0440000981359,30.160246035661835,294.4044191595855,1145.6835810366865,58,Total amount of donations,Average total amount of donations,AB,,*
787,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,gs1datot,960.8798462099677,41.40162394083762,181.16724739096423,1740.5924450289706,143,Total amount of donations,Average total amount of donations,AB,,...
788,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,gs1datot,826.5517873282138,14.997217404431346,583.5951055248739,1069.5084691315537,166,Total amount of donations,Average total amount of donations,AB,,
789,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,gs1datot,1144.6062972513216,25.101686968395036,581.4782851279698,1707.734309374674,149,Total amount of donations,Average total amount of donations,AB,,*
790,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,gs1datot,658.6435103455216,16.417798773157934,446.70326319331787,870.5837574977252,121,Total amount of donations,Average total amount of donations,AB,,
791,Catégorie de revenu familial,125 000 $ et plus,2018,gs1datot,968.0136200821139,12.860156542601185,724.0214924604304,1212.0057477037974,376,Total amount of donations,Average total amount of donations,AB,,
792,Catégorie de revenu familial,Moins de 25 000 $,2018,gs1datot,255.86417616464072,14.862610904058945,181.33047574943924,330.3978765798422,312,Total amount of donations,Average total amount of donations,AT,,
793,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,gs1datot,424.46138662134246,9.253830220176846,347.4760865767222,501.44668666596283,653,Total amount of donations,Average total amount of donations,AT,,
794,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,gs1datot,432.9542714557358,10.61173890999866,342.9057314515188,523.0028114599527,508,Total amount of donations,Average total amount of donations,AT,,
795,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,gs1datot,476.43560442657514,11.032269438118439,373.4166446831634,579.4545641699871,687,Total amount of donations,Average total amount of donations,AT,,
